@id	network	ref	direction	name	route
5972890	US:ME	212			road
5972891	US:ME	213			road
5972892	US:ME	214			road
5972893	US:ME	215			road
5972894	US:ME	216			road
5972895	US:ME	218			road
5974416	US:ME	161B			road
5974417	US:ME	219			road
5974418	US:ME	220			road
5974419	US:ME	223			road
5974420	US:ME	224			road
5974421	US:ME	225			road
5974422	US:ME	226			road
5974423	US:ME	227			road
5974424	US:ME:Truck	228		ME 228 Truck	road
5974425	US:ME	228			road
5974426	US:ME	229			road
5974427	US:ME	230			road
5974428	US:ME	231			road
5974429	US:ME	232			road
5974430	US:ME	234			road
5974431	US:ME	235			road
5974432	US:ME	237			road
5974433	US:ME	238			road
6174016	rwn			Beech Mountain South Trail	hiking
6174017	rwn			Beech West Ridge Trail	hiking
6174018	rwn			Bernard Mountain Trail	hiking
6174019	rwn			Cold Brook Trail	hiking
6174020	rwn			Long Pond Trail	hiking
6174021	rwn			Ship Harbor	hiking
6174022	rwn			Sluceway Trail	hiking
6174023	rwn			Valley Trail	hiking
6174024	rwn			Wonderland	hiking
6174060	rwn			Acadia Mountain Trail	hiking
6174061	rwn			Saint Sauveur Mountain Trail	hiking
6176432	rwn			Beech Cliff Trail	hiking
6176433	rwn			Perpendicular Trail	hiking
6176488	rwn			Great Notch Trail	hiking
6176489	rwn			Valley Cove Trail	hiking
6176494	rwn			Valley Peak Trail	hiking
6406453	lwn			River Link	hiking
6406454	lwn				hiking
6406455	lwn				hiking
6406456	lwn				hiking
6406457	lwn				hiking
6406458	lwn				hiking
6406459	lwn				hiking
6406460	lwn				hiking
6406461	lwn				hiking
6433758	lwn				hiking
6433760	lwn			Pond Loop	hiking
6433811	lwn			Old Speck Trail	hiking
6544824	nwn	IAT-SIA		International Appalachian Trail New-Brunswick	hiking
6545856	lwn			Grand Pitch Trail	hiking
6773690	METRO	BRZ		METRO BREEZ Outbound	bus
6786093	METRO	BRZ		METRO BREEZ Inbound	bus
6817156	METRO	8		METRO Route 8 Peninsula Loop	bus
6822224	METRO	1		METRO Route 1 Outbound	bus
6822243	METRO	1		METRO Route 1 Inbound	bus
7378740				Midcoast Maine < > Boston and Logan Airport	bus
7412334	US:NH	113B			road
7427713	Shuttlebus-Local			"Biddeford, Old Orchard Beach, Saco Local"	bus
7427732				SMTT 24A Route Outbound	bus
7427747					bus
7427759	Greater-Portland-Me			METRO BREEZ Outbound	bus
7427840					bus
7427842				Bus Route SMTT 21 Outbound	bus
7427856		ZOOM Express STC		ZOOM Express Saco Transportation Center	bus
7427882	METRO	2		Metro #2 Outbound	bus
7427883	METRO	2		Metro #2 Inbound	bus
7637853				WW&F Railway Museum	railway
8457847	lwn			Canco Woods	hiking
8477370	lwn			Presumpscot River Trails	hiking
8477371	rwn			Portland Public Trails	hiking
8918869				Moosehead Subdivision	railway
8918976	Central_Maine_and_Quebec_Railway			K.I. Subdivision	
8919770				Searsport Subdivision	
8919865				Millinocket Subdivision	railway
8919898				East Millinocket Subdivision	
8919911				Madawaska Subdivision	railway
8921002				Presque Isle Subdivision	railway
8923915	MDTT			Mountain Division (SoM)	railway
8924816	state of Maine			Houlton Subdivision	railway
8925458				Bucksport Branch	railway
8927473				Rumford Branch	railway
8927663	METRO	HSK		Metro Route HSK Husky Line INBOUND	bus
8927664	METRO	HSK		Metro Route HSK Husky Line OUTBOUND	bus
8968105	CSX Transportation	WV		Waterville Subdivision	railway
8968575				Freight Main Line - District 2	railway
9068617		248		Graham - Orrington 115kV transmission line	power
9068618				Graham - Orrington 115kV transmission line	power
9068619				Graham - Orrington 115kV transmission line	power
9068620					power
9068621					power
9068654				Graham - Orrington 115kV transmission line	power
9068655					power
9068656					power
9068657					power
9068727		396		Keswick - Chester - Orrington 345kV transmission line	power
9068728					power
9068729		3001		Keswick - Chester 345kV transmission line	power
9068736					power
9068737		247		Orrington - Chemical 115kV transmission line	power
9068760					power
9068761					power
9068762					power
9068944	METRO	3		METRO Route 3 Inbound	bus
9069026	METRO	3		METRO Route 3 Outbound	bus
9071514				Eastern Maine Railway	railway
9071517	METRO	9A		METRO Route 9A North Deering via Stevens Avenue	bus
9075668	METRO	9B		METRO Route 9B North Deering via Washington Avenue	bus
9086180				Maritimes and Northeast Pipeline	pipeline
9103143				"Wiscasset, Waterville & Farmington Railway"	railway
9128033				Somerset and Kennebec Railroad	railway
9128306				Bangor and Aroostook Railroad - Old Town to Greenville	railway
9128702				Bangor and Aroostook Railroad - Searsport to Packard	railway
9128941				Bangor and Aroostook Railroad - Milo to Van Buren	railway
9229014				St. Lawrence and Atlantic Railroad	railway
9246378					navigable_waterway
9311722	rwn	SF1		Sentier Frontalier 1	hiking
9314599					
9314600					
9365594		1		Main Street (6:00am and 6:30am)	bus
9365691		4		New Auburn	bus
9365773		5		Minot Avenue	bus
9372746		6		College Street	bus
9372772		8		Mall Shuttle	bus
9374788		1		"Main Street (7am, 3:15 and 4:15 variation)"	bus
9374816		1		Main Street	bus
9391241		2		Sabattus Street	bus
9710675	lcn	KRRT		Kennebec River Rail Trail	bicycle
9713142				Mill Brook Preserve Trail	hiking
9742104				Monson Railroad	railway
9772843	lwn			Jesup Path	hiking
9772874	lwn			Cadillac South Ridge Trail	hiking
9776203	lwn			Cadillac North Ridge Trail	hiking
9776204	lwn			Dorr Mountain North Ridge Trail	hiking
9776205	lwn			Dorr Mountain South Ridge Trail	hiking
9776206	lwn			Kane Path	hiking
9776207	lwn			Canon Brook Trail	hiking
9791634	lwn			Homans Path	hiking
9791635	lwn			Emery Path	hiking
9791636	lwn			Schiff Path	hiking
9791637	lwn			Kurt Diederichs Climb	hiking
9791638	lwn			Ladder Trail	hiking
9808341	lwn			Kebo Mountain Trail	hiking
9808342	lwn			Kebo Brook Trail	hiking
9808343	lwn			Great Meadow Loop	hiking
9808344	lwn			Stratheden Path	hiking
9813682	lwn			Hemlock Road	hiking
9813683	lwn			Hemlock Trail	hiking
9813684	lwn			Gorge Path	hiking
9813685	lwn			A Murray Young Path	hiking
9816830	lwn			Beachcroft Path	hiking
9816831	lwn			Champlain North Ridge Trail	hiking
9816832	lwn			Precipice Trail	hiking
9816833	lwn			Champlain South Ridge Trail	hiking
9816834	lwn			Murphy Lane	hiking
9816835	lwn			Bowl Trail	hiking
9816836	lwn			Beehive Trail	hiking
9816837	lwn			Schooner Head Path	hiking
9816838	lwn			Compass Harbor Trail	hiking
9816839	lwn			Orange & Black Path	hiking
9816840	lwn			Great Head Trail	hiking
9816841	lwn			Satterlee Trail	hiking
9816842	lwn			Ocean Path	hiking
9816843	lwn			Gorham Mountain Trail	hiking
9816844	lwn			Cadillac Cliffs Path	hiking
9816845					hiking
9841900	lwn			Eagles Crag Trail	hiking
9845683	lwn			Day Mountain Trail	hiking
9845684	lwn			Triad Trail	hiking
9845685	lwn			Pemetic East Cliff Trail	hiking
9845686	lwn			Pemetic South Ridge Trail	hiking
9845687	lwn			Pemetic Mountain North Ridge Trail	hiking
9845688	lwn			Pemetic Mountain Northwest Trail	hiking
9845689	lwn			Cadillac West Face Trail	hiking
9845690	lwn			Hunters Brook Trail	hiking
9845691	lwn			Traid Pass	hiking
9971549	rcn	XNHAT		Cross New Hampshire Adventure Trail	bicycle
10179432				Pipeline Montréal-Portland	pipeline
10215566	ncn	501			bicycle
10286887	lcn			Bangor & Aroostook Trail	bicycle
10286888	lcn			Saint John Valley Heritage Trail	bicycle
10286889	lcn			Bangor & Aroostook Trail Western Branch	bicycle
10286933	lcn			Aroostook Valley Trail	bicycle
10286934	lcn			Aroostook Valley Trail Eastern Branch	bicycle
11048815				North Loop	bus
11049021	Community Connector			Hammond Street Route	bus
11049048	Community Connector	Hammond Street		Hammond Street Route	bus
11049100	Community Connector	Hampden		Hampden Route	bus
11208709	lcn			Bald Mountain Trail	hiking
11209676	lcn			Hatchery Book Preserve Loop	hiking
11209677	lcn			Mingo Springs Trail	hiking
11210367	US:ME:ITS	84		Snowmobile ITS 84	snowmobile
11210368	lwn			Bonney Point Trail	hiking
11224495	US:ME:ITS	108		Snowmobile Connector Route ITS 108	snowmobile
11225435	lwn			Public Foot Path	hiking
11226474	US:ME:ITS			Rangeley-Stratton Connector	snowmobile
11259697	US:ME			Snowmobile Salem Trail	snowmobile
11287871	US:ME:ITS	86		Snowmobile ITS 86	snowmobile
11287872	US:ME:Snowmobile			KibbyWind Farm Snowmobile Trail	snowmobile
11289780	lwn			Around Pond Trail	hiking
11311495	Sanford Transit			Springvale-Sanford (Southbound)	bus
11312449				Walmart & Fairfield	bus
11317059				Western Maine GreenLine	bus
11579313	US:ME:ITS	81		Snowmobile Route ITS 81	snowmobile
11579314	US:ME:ITS	105		Snowmobile Route ITS 105	snowmobile
11579315	US:ME:ITS	83		Snowmobile Route ITS 83	snowmobile
11653375	lwn			The Mountain Trail	hiking
11653376	lwn			Mount Phillip Trail	hiking
11653377	lwn			French's Mountain Trail	hiking
11653378	rwn			Sanders Hill Trail	hiking
11653379	rwn			Round Top Trail	hiking
11664822	lwn			Cobscook Bay Nature Trail Loop	hiking
11664823	lwn			Reversing Falls Trail	hiking
11668482				Anthony's Beach Trail	hiking
11669629	lwn			Fowler's Mill Pond Trail	hiking
11669630	lwn			Klondike Mountain Trail	hiking
11670323	lwn			Gulliver's Hole-Artic Bog Trail	hiking
11670324	lwn			Quoddy Coast Guard Trail	hiking
11670956	lwn			Shackford Head Trail	hiking
11673538	lwn			Benny's Mountain Trail	hiking
11673539	lwn			Hamilton Cove Trail	hiking
11673776	lwn			Sippy Bay Loop	hiking
11674312	lwn			Norse Pond Trail	hiking
11674313	lwn			Boot Head Trail	hiking
11679359	lwn			Cove Trail	hiking
11679360	lwn			Huckins Beach Trail	hiking
11679798	lwn			Mowry Beach Trail	hiking
11680031	lwn			Cutter Loop Trail	hiking
11680032	lwn			Blue Trail	hiking
11720381				Moosehorn Tour Route	road
11740645	lwn			Edmunds Wilderness Trail	hiking
11740723	lwn			Barn Meadow Loop	hiking
11743092	lwn			Mausam River Outlook Access Trail	hiking
11758495	lwn			Long Creek Trail	foot
11759251				Fore River Trail	foot
11779439	lwn			West Shore Loop Trail	hiking
11779440	lwn			East Loop Loop Trail	hiking
11779441	lwn			South Loop Trail	hiking
11786546	US:ME:ITS	82		Snowmobile ITS 82	snowmobile
11787402				Oxford Cumberland Canal Trail	hiking
11787417				Forest City Trail	hiking
11787418				Startbird	hiking
11787419				Rail Road Loop	hiking
11787507				Stroudwater Trail	hiking
11792717	lwn			Devel's Head Trail	hiking
11792718	lwn			Shoreline Bluffs Trail	hiking
11797187	lwn			Great Wass Island Loop	hiking
11797459	lwn			Indian Point Trail	hiking
11813197	lwn			Heath Round Loop Trail	hiking
11820043				Mackworth Island Trail	foot
11831385					railway
11842207				Pine Grove Trail	foot
11847151	lwn			Dawn Marie Beach Trail	hiking
11851443	lwn			Wabassus Mountain Trail	hiking
11860751	lwn			Little Mayberry Cove Trail	hiking
11889368	Amtrak	Downeaster		Amtrak Downeaster: Brunswick => Boston	train
11889370	Amtrak	Downeaster		Amtrak Downeaster: Brunswick => Old Orchard Beach => Boston	train
11938258				Kennebec Valley Trail	mtb
12078634	lwn			Marginal Way	foot
12087468	Cooperative Alliance for Seacoast Transportation	1		COAST Bus 1: Dover / Somersworth / Berwick Northbound	bus
12091596	Cooperative Alliance for Seacoast Transportation	44		COAST Bus 44: Portsmouth City Hall / Kittery (PNSY Gate 1) Outbound	bus
12091974	Cooperative Alliance for Seacoast Transportation	100		COAST Bus 100: Somersworth / Berwick / Kittery (PNSY Gate 1) PM	bus
12264761	rwn			Sebago to the Sea Trail	hiking
12416354	Community Connector	Black Bear Orono		Black Bear Orono Express Route	bus
12416846	Community Connector	Brewer		Brewer North & South Routes	bus
12418589	Community Connector	Capehart		Capehart Route	bus
12418777	Community Connector	Center Street		Center Street Route	bus
12418926	Community Connector	Mall Hopper		Mall Hopper Route	bus
12419350	Community Connector	Mount Hope		Mount Hope Route	bus
12419415	Community Connector	Old Town		Old Town Route	bus
12420005	Community Connector	Stillwater Avenue		Stillwater Avenue Route	bus
12446038				Schoodic Scenic Byway	road
12453107		Springvale to Sanford		Springvale to Sanford	bus
12453331				Rangeley Lakes Scenic Byway	road
12453596				Old Canada Road Scenic Byway	road
12484353	lwn			Old Millbrook Trail System	hiking
12486142	lwn			Lucy R Sprague Memorial Trail	foot
12491346	lwn			Camp Ketcha trails	foot
12493467		Orange & Black		Orange & Black Line	bus
12493499		Blue & White		Blue & White Line	bus
12493689		Green		Green Line	bus
12493875		Yellow		Yellow Line	bus
12494744		ZOOM Express Biddeford		ZOOM Express Biddeford	bus
12507070				West Side Trail	foot
12528828				Highland Trail	foot
12550827	US:ME	105E			road
12587171				Fore River Parkway Trail	foot
12587172				Tobogan Run	foot
12587279				Ledgewood Connector	foot
12587280				Charlotte	foot
12587281				Virginia Woods	foot
12591128				Armory Trail	foot
12601143				Cross Town Trail	foot
12601599				Hobstone Woods Trail	foot
12608026				Grafton Loop Trail	hiking
12668693		1		Congress Street	bus
12668706		2		Riverton Forest Avenue	bus
12668720		3		Westbrook Crosstown	bus
12668745		4		Westbrook Brighton Avenue	bus
12668775		5		Maine Mall	bus
12669067	Metro Bus	7		Falmouth	bus
12669112		8		Peninsula Loop	bus
12669215		9A		North Deering via Stevens Ave	bus
12669868		9B		North Deering via Washington Ave	bus
12670782		BRZ		Metro Breez	bus
12671004		HSK		Husky Line	bus
12671151		21		Willard Square	bus
12671387		24A		Maine Mall via Main Street	bus
12671476		24B		Maine Mall via Community Center	bus
12727135		1		MAIN STREET	bus
12727286		2		SABATTUS STREET	bus
12727519		3		LISBON STREET	bus
12727597		4		NEW AUBURN	bus
12727942		5		MINOT AVENUE	bus
12728195		6		COLLEGE STREET	bus
12729706		7		AUBURN MALLS	bus
12729709		10		PETTENGILL PARK	bus
12729959		9		DOWNTOWN SHUTTLE	bus
12729963		8		MALL SHUTTLE	bus
13107337	rcn	DEST		Down East Sunrise Trail	bicycle
13218179	local			Cross Falmouth Trail	hiking
13237882				St. Lawrence and Atlantic Railroad Berlin Subdivision	railway
13249176	US:NH	25			road
13375180	Casco Bay Lines			Down Bay Islands	ferry
13375181	Casco Bay Lines			Inner Bay Islands	ferry
13433902	ncn	ECG		East Coast Greenway (ME Complementary route)	bicycle
13534569	US:ME:ITS	89		Snowmobile ITS 89	snowmobile
13899038		14		Joe Buzzell Lane	piste
13899314					road
13905412					road
13905413					road
13905414					road
13905415					road
13905416					road
13905417					road
13997361	US:ME:ITS	85		Snowmobile ITS 85	snowmobile
14007451		46		Snowmobile Trail 46	snowmobile
14027282	US:ME:ITS	115		Snowmobile ITS 115 Connector	snowmobile
14040178	US:ME:ITS	115		Snowmobile ITS 115 Connector	snowmobile
14040179		30		Snowmobile Trail 30	snowmobile
14139154	lcn			Newport/Dover-Foxcroft Rail Trail	foot
14178590	US:I	95	south		road
14178591	US:I	95	north		road
14216014				Mary's Mile	bicycle
14216015				Presque Isle Bike Path	bicycle
14368957					
14368961					
14368965					
14368968					
14368974					
14368989					
14368994					
14369139					
14369148					
14369150					
14369157					
14369161					
14369168					
14369649					
14612152				Success Pond Railroad	railway
14613733				Wild River Railroad	railway
14614584				Snowmobile Flagstaff Mountain Trail	snowmobile
14614585				Snowmobile Broken Bridge Trail	snowmobile
14614701				Snowmobile Kibby Mountain Trail	snowmobile
14659432				Cony Cycle and Foot Paths	bicycle
14659433				Running Track	hiking
14659539				Cony Street	road
14734860	US:ME:ITS	115		Snowmobile ITS 115 Connector	snowmobile
14877316	US:NH	236			road
14877322	US:NH	153			road
14939625	lwn			Notch Trail	hiking
14962226	lwn			Great Marsh Trail	foot
14965917	US:ME:Turnpike			Maine Turnpike	road
14995028	lwn			White Trail	hiking
14995029	lwn			Red Trail	hiking
15015210	lwn			Great Circle Trail	hiking
15024920				Acadia Park Loop Road	road
15060539	lwn			Freezeout Trail	hiking
15060600	lwn			Frost Pond Trail	hiking
15061761	lwn			Owl Trail	hiking
15061762	lwn			Caverly Lookout	hiking
15061763	lwn			Doubletop Trail	hiking
15062107	lwn			Lower Fowler Pond Trail	hiking
15062111	lwn			Dwelley Pond Trail	hiking
15063141	lwn			Marston Trail	hiking
15063142	lwn			Mount Coe Trail	hiking
15063143	lwn			OJI Link	hiking
15063144	lwn			OJI Trail	hiking
15063145	lwn			Abol Pond Trail	hiking
15077556	lwn			Sentinel Mountain Trail	hiking
15284827				Acadia All-American Road	road
15328392		Northbound		Lakes Region Explorer	bus
15328393		Southbound		Lakes Region Explorer	bus
15330522				Augusta North	bus
15334853				Kennedy Drive	bus
15334955				Augusta East	bus
15353230				Lisbon Connection	bus
15353772	US:ME:ITS	90		Snowmobile ITS 90	snowmobile
15353773	US:ME:ITS	85		Snowmobile ITS 85	snowmobile
15353899	US:ME:ITS	83		Snowmobile ITS 83	snowmobile
15353900	US:ME:ITS	88		Snowmobile ITS 88	snowmobile
15355929				Blue Line	bus
15360215				South Loop	bus
15360270				Greenline Connector	bus
15392445				Augusta West	bus
15397242	US:ME:ITS	120		Snowmobile ITS 120 Connector	snowmobile
15397298	US:ME:ITS	105		Snowmobile ITS 105 Connector	snowmobile
15426215	US:ME:ITS	92		Snowmobile ITS 92	snowmobile
15445543	Cooperative Alliance for Seacoast Transportation	44		COAST Bus 44: Portsmouth City Hall / Kittery (PNSY Gate 1) Inbound	bus
15551185	Cooperative Alliance for Seacoast Transportation	100		COAST Bus 100: Somersworth / Berwick / Kittery (PNSY Gate 1) AM	bus
15737571	lwn			Sebois Riverside Trail	hiking
15948306	lwn			Jordan Cliffs Trail	hiking
15948308	lwn			Flying Mountain Trail	hiking
15948309	lwn			Giant Slide Trail	hiking
16146671	Cooperative Alliance for Seacoast Transportation	1		COAST Bus 1: Dover / Somersworth / Berwick Southbound	bus
16271633	lcn			Whistle Stop Trail	bicycle
16289391	ipn	NFCT		Northern Forest Canoe Trail	canoe
16314907	rpn	PRPT		Penobscot River Paddling Trail	canoe
16403956	US:I	95			road
16462678	lpn			Moose River Bow Loop	canoe
16462863	lpn			North Branch Dead River Trail	canoe
16463438	rpn	AWW		Allagash Wilderness Waterway	canoe
16469739	rpn	EMCT		Eastern Maine Canoe Trail	canoe
16690895	lwn			Boulder Hill Loop	foot
16690896	lwn			Starflower Loop	foot
16780735	rpn			Androscoggin River Trail	canoe
16837176				Foundry Trail	foot
16847624		lpn		Royal River Water Trail	canoe
16889350				Mountain Division Rail Trail	bicycle
16889351				Mountain Division Rail Trail	bicycle
16908500				Henderson Brook Trail	hiking
16951340	lcn			Libbytown-Deering Neighborhood Byway	bicycle
17095732	Trolley Stop			Boothbay Harbor Trolley	trolleybus
17149225		10		Cold Water Brook	piste
17149226		7		Bobcat	piste
17149227		5		Sokokis Woods	piste
17149228		8		Buck Bramble	piste
17149229		21		Deer Run	piste
17189199				Cliff Walk	hiking
17376467				Fanzanger Falls Carry	portage
17395521	lwn			Maine Huts Trail	hiking
17395522				Falls Trail	hiking
17395687				Demo Road Carry	portage
17493632	lwn	1		Kennebunkport Cross-town Trail	hiking
17493633	lwn	1		Plymouth Trail/Future Atlantic Circuit Trail	hiking
17637722				Loring Air Force Base	railway
17656468	lwn			Red Oak Trail	foot
17744191				Green Mountain Cog Railway	train
17753907	lwn			Red Trail	foot
17765698	US:ME			Scarborough Connector	road
17765709	US:ME			Maine Turnpike Approach Road	road
17804662	lcn	JPL		Jordan Pond Loop	bicycle
17804663	lcn	DML		Day Mountain Loop	bicycle
17804664	lcn	AML		Around the Mountain Loop	bicycle
17804665	lcn	HL		Hadlock Loop	bicycle
17804666	lcn	AL		Amphitheater Loop	bicycle
17804667	lcn	TLL		Tri Lakes Loop	bicycle
17804668	lcn	ELL		Eagle Lake Loop	bicycle
17804669	lcn	WHPL		Witch Hole Pond Loop	bicycle
